"site","year","sample_id","nest_id","lat","long"
"JetportSouth","2021",312,53805,25.8048698878545,-80.8499424299736
"JetportSouth","2021",313,12068,25.8033647885291,-80.8504938855274
"JetportSouth","2021",314,13702,25.8006949744545,-80.8478707262515
"JetportSouth","2021",315,1030,25.801796328813,-80.8478100916949
"JetportSouth","2021",316,13187,25.8012906303977,-80.8486453217107
"JetportSouth","2021",317,55971,25.8017205844447,-80.8477816356969
"JetportSouth","2021",318,12568,25.8051842881154,-80.8490725048146
"JetportSouth","2021",319,52857,25.8051266969305,-80.8482759575529
"JetportSouth","2021",320,328,25.8056533800432,-80.849115624137
"JetportSouth","2021",321,144,25.804242009814,-80.8495106222371
"JetportSouth","2021",322,145,25.8042336131661,-80.8495130313608
"JetportSouth","2021",323,199,25.8042510090505,-80.8493673313847
"JetportSouth","2021",324,148,25.8042302502342,-80.8494711700782
"JetportSouth","2021",325,146,25.8042315379956,-80.8495009621284
"JetportSouth","2021",326,196,25.8042447572533,-80.8493702428667
"JetportSouth","2021",327,147,25.804222994474,-80.8494822937433
"JetportSouth","2021",328,197,25.804236912443,-80.849388169324
"JetportSouth","2021",329,186,25.8044736394247,-80.8493903264909
"JetportSouth","2021",330,201,25.8042459396412,-80.8493981504868
"Joule","2020",331,104688,26.0133513916021,-80.6310469351301
"Joule","2020",332,92723,26.0125117680931,-80.630837411896
"Joule","2020",333,7620,26.0121874043492,-80.631455808372
"Joule","2020",334,7645,26.0134103583663,-80.631089547744
"Joule","2020",335,7644,26.0134651896381,-80.6311132839404
"Joule","2020",336,7647,26.0128296589595,-80.6310741822889
"Joule","2020",337,7639,26.0121740393524,-80.6313098789039
"Joule","2020",338,7632,26.0127133044063,-80.6312498776002
"Joule","2020",339,7629,26.0133506819328,-80.6312302826375
"Joule","2020",340,7627,26.0115998415128,-80.631457367536
"Joule","2020",341,7635,26.0124303831713,-80.6312932369203
"Joule","2020",342,7616,26.0129504457454,-80.6314908125462
"Joule","2020",343,34914,26.0123127935782,-80.6309699554449
"Joule","2020",344,34960,26.0122398823325,-80.6308287210905
"Joule","2020",345,92677,26.012342929996,-80.6310082875053
"Joule","2020",346,112779,26.0122380145962,-80.6308081004934
"Joule","2020",347,7716,26.0122428176076,-80.6307997727022
"Joule","2020",348,34964,26.0122847162924,-80.6307902458666
"Joule","2021",349,2251,26.013404837281,-80.6309566199549
"Joule","2021",350,56875,26.0133724535413,-80.6308142498184
"Joule","2021",351,2170,26.0129055143299,-80.6314385011002
"Joule","2021",352,2160,26.0128321881468,-80.631593851108
"Joule","2021",353,2169,26.0130154028783,-80.6314749822921
"Joule","2021",354,2149,26.0127288546651,-80.6327143224647
"Joule","2021",355,2163,26.0126097407033,-80.6315693109475
"Joule","2021",356,2166,26.0122855036161,-80.631651032269
"Joule","2021",357,2172,26.0124670802192,-80.6315189781419
"Joule","2021",358,2171,26.0124762817141,-80.6314599662123
"Joule","2021",359,2161,26.0129425415222,-80.6315838063953
"Joule","2021",360,2164,26.0124683021144,-80.6315652703671
"Joule","2021",361,2178,26.0120109444465,-80.6314510621417
"Joule","2021",362,2408,26.0132825165882,-80.6302231624517
"Joule","2021",363,2440,26.0131324468,-80.6299698846934
"Joule","2021",364,2311,26.0139130893671,-80.6306338386666
"Joule","2021",365,2233,26.0141356254349,-80.6309149421571
"Joule","2021",366,2315,26.0139194865404,-80.6307070022726
"Joule","2021",367,2392,26.0134831086191,-80.6303389279757
"Joule","2021",368,2242,26.0139964488076,-80.6309978422681
"Joule","2021",369,2428,26.0128918972604,-80.6301020792345
"Joule","2021",370,2437,26.0131490170069,-80.6299425685762
"Joule","2021",371,2309,26.0139167950843,-80.630638047335
"Joule","2021",372,56961,26.0134406137259,-80.6303696132842
"StartMel","2020",373,3176,25.9489873181687,-80.6380454029517
"StartMel","2020",374,50300,25.9482247554192,-80.6383567556717
"StartMel","2020",375,3046,25.9478006385583,-80.6387122007566
"StartMel","2020",376,3054,25.9475020681756,-80.6387257487557
"StartMel","2020",377,3052,25.9474236663205,-80.6386616883571
"StartMel","2020",378,3028,25.9476947391657,-80.6387989774551
"StartMel","2020",379,3042,25.948211631456,-80.6386629422021
"StartMel","2020",380,3047,25.947793132836,-80.6387149748957
"StartMel","2020",381,3043,25.9480610197673,-80.6387340556696
"StartMel","2020",382,3051,25.9474251742053,-80.6386921808417
"StartMel","2020",383,3033,25.9486168179712,-80.6386073023846
"StartMel","2020",384,3038,25.9483315891048,-80.6386098470795
"StartMel","2021",385,19313,25.9482258061284,-80.6383588474937
